,Name,Image_Title,Ingredients
4538,Old-Fashioned Rice Pudding,img13642.jpg,1 cup cooked long-grain rice1 cup milk5 teaspoons sugardash salt1/2 teaspoon vanilla extractwhipped cream
4539,Spaghetti Venezia,img12261.jpg,"250 g Nudeln (Spaghetti)50 g Champignons, in Scheiben250 g Hackfleisch, gemischt1 Schalotte(n), gewürfelt1 Zehe/n Knoblauch, zerdrückt1 Dose Tomate(n), geschält, mit Saft1 Tomate(n), frisch, enthäutet, gewürfelt3 EL Olivenöl1 EL Mehl1 Ei(er)Wein, rot, trocken2 EL Tomatenmark, 3 - fach konzentriertSalz und Pfeffer70 g Käse (Edamer), gerieben30 g Parmesan, gerieben3 Scheibe/n Schinken (Prosciutto cotto)OreganoSalbeiBasilikumFett für die Form"
4540,French Onion Soup,img16591.jpg,"2 tbsp sunflower oil1 lb onions, peeled and cut into rings1 heaped tbsp flour1 cup dry white wine3 cups vegetable stock1/4 baguette, sliced1/4 lb Gruyère cheese, gratedfresh flat-leaf parsley, finely chopped, for garnish"
4541,Mexican Lasagna,img27008.jpg,1 Red and Orange Bell Pepper1 Medium Onion1 lb Lean Ground Turkey (I used extra lean ground venison this night.)1/4 cup Southwest Seasoning (recipe from 21 Day Fix book)Shredded Cheese – 6 blue containers worthFat Free Refried Beans – 2 Red Containers worth2 Small Cans Diced Chiles2 tsp Extra Virgin Olive Oil12 Corn Tortillas
4542,Simple Risotto with Prosciutto and Peas,img09279.jpg,"2 tablespoons unsalted butter1 small yellow onion, finely chopped2 cups Arborio rice1 cup dry white wine4 cups low-sodium chicken broth1 cup grated Parmesan1 teaspoon kosher salt1/4 teaspoon black pepper1 cup frozen peas, thawed4 ounces thinly sliced prosciutto, cut into 1-inch pieces"
4543,Acorn Squash Soup with Kale,img06346.jpg,"4 strips bacon, 4 ounces, cut crosswise into 1/2-inch pieces1 medium onion, finely chopped1/2 pound kale, thick stems removed, leaves finely chopped (about 8 cups)4 cups Acorn Squash Puree, or 2 packages (12 ounces each) frozen winter squash puree, thawed4 cups Acorn Squash Puree, or 2 packages (12 ounces each) frozen winter squash puree, thawedCoarse salt and ground pepperCoarse salt and ground pepper"
4544,Asparagus Ham Rolls,img01727.jpg,2 tablespoon(s) butter1/4 cup(s) all-purpose flour2 cup(s) milk1/2 cup(s) shredded cheddar cheese1/4 teaspoon(s) salt1/4 teaspoon(s) white pepper24 fresh or frozen asparagus spears8 thin slice(s) fully cooked ham (about 1/2 pound)1/4 cup(s) dry bread crumbs
4545,Creamy Key Lime Chicken Enchiladas,img17755.jpg,"1 medium onion, chopped (1/2 cup)1 can (4.5 oz) Old El Paso™ chopped green chiles2 1/2 cups shredded deli rotisserie chicken1 container (6 oz) Yoplait® Greek 100 Key lime yogurt1 container (6 oz) Yoplait® Greek 100 Key lime yogurt1/2 cup chopped fresh cilantroJuice of 1 medium lime1 can (10 oz) Old El Paso™ enchilada sauce (hot or medium)12 corn tortillas1/2 cup shredded reduced-fat Mexican cheese blend (2 oz)"
4546,Slow Cooker Red Lentil Curry,img09830.jpg,"2 cups red lentils1 onion, chopped1 clove garlic, minced1 tsp ground ginger1/2 tsp cumin3 tablespoons red curry paste2 tsp garam masala (found in the spice section or see below for recipe)1/2 teaspoon turmeric1 (25 oz.) can tomatoes (pureed)1 teaspoon salt, or more to taste1/8 - 1/4 cup coconut milktop with green onionsserve with riceGaram Masala1/2 tsp Coriander1/4 tsp Cardamon1/2 tsp Black Pepper1/4 tsp Cinnamon1/4 tsp Cloves1/4 tsp Nutmeg"
4547,Easy Chickpea Curry,img18705.jpg,"1 cup long-grain white rice2 teaspoons extra-virgin olive oil1 large yellow onion, diced medium3 garlic cloves, minced1 tablespoon minced peeled fresh ginger4 teaspoons curry powder2 cans (15.5 ounces each) chickpeas, rinsed and drainedReserved roasted tomatoes (from Cauliflower Steaks with Roasted Pepper and Tomato Salad)Reserved roasted cauliflower (from Cauliflower Steaks with Roasted Pepper and Tomato Salad)2 1/2 ounces baby spinach (2 1/2 cups)1 tablespoon chopped fresh cilantroCoarse salt"
4548,Smoked Herb Chicken,img19960.jpg,"1 (4 pound) whole chicken3 tablespoons butter1 tablespoon chopped fresh parsley1 tablespoon chopped fresh oregano1 tablespoon chopped fresh basil1 tablespoon fresh chives, finely chopped"
4549,Frosty's Melting Cookies,img12871.jpg,"12 large marshmallowsGel frosting12 soft homemade or store-bought sugar cookies2 cups homemade or store-bought glazeChocolate nonpareil candies, such as Sno-CapsPretzel SticksFruit leather, cut into 1/2-inch strips"
4550,Chopped Greek Salad with Fresh Herbs,img14300.jpg,"1 medium seeded and diced cucumber (do not peel, about 2 cups)2 red bell peppers, diced (about 2 cups)2 large tomatoes, seeded and diced (about 3 cups)1/3 cup finely chopped red onion, from one red onion1/2 cup Greek green olives, pitted and quartered1 teaspoon salt1/2 teaspoon freshly ground black pepper1/2 teaspoon dried oregano3 tablespoons freshly squeezed juice from about 2 lemons3 tablespoons extra virgin olive oil1/4 cup fresh chopped parsley1/4 cup fresh chopped dill1/3 cup crumbled feta"
4551,Red Bean Chili,img00148.jpg,"2 pounds lean ground beef1 large onion, chopped2 (15-ounce) cans light red kidney beans1 (12-ounce) can tomato juice1 (10 3/4-ounce) can tomato soup2 tablespoons chili powder1 teaspoon salt1 teaspoon pepperGarnish: chopped onion"
4552,Pasta Bolognese,img22941.jpg,"2 (28-ounce) cans whole tomatoes with juice or crushed tomatoes3 tablespoons olive oil6 ounces pancetta or 6 slices bacon, finely chopped1/4 pound ground pork (not lean)1/4 pound ground beef chuck (not lean)1/4 pound ground veal1 small onion, finely chopped (about 1 cup)1 carrot, finely chopped (about 1 cup)1 cup dry red wine1 cup heavy cream1 teaspoon kosher salt1 teaspoon freshly ground black pepper1 pound small pasta such as orecchiette or rotiniGarnish: Freshly grated Parmigiano-Reggiano cheese"
4553,Green Chile Chicken Enchiladas,img22295.jpg,"2 cups cooked, shredded chicken2 tablespoons salsa1 teaspoon chili powder1 teaspoon garlic powder1 teaspoon cumin1 teaspoon onion powder1 teaspoon salt8 whole wheat or low carb tortillas4 oz 1/3 less fat cream cheese1/2 cup sour cream4 oz can diced green chiles2 teaspoons minced garlic1/2 cup chicken broth1/2 teaspoon chili powder1/2 teaspoon cumin1/2 teaspoon salt2 cups shredded cheddar cheeseprepared guacamole, if desired"
4554,Tomato-Provolone Sandwiches with Pesto Mayo,img06253.jpg,3 tablespoons organic canola mayonnaise (such as Spectrum)5 teaspoons refrigerated pesto8 (1 1/2-ounce) slices sourdough bread4 (1/2-ounce) slices provolone cheese1 cup arugula leaves8 (1/4-inch-thick) tomato slices1/4 teaspoon freshly ground black pepper1/8 teaspoon salt
4555,Roast Chicken Pitas with Cumin-Lemon Dressing,img04013.jpg,"3 cups shredded skinless, boneless rotisserie chicken (about 1 [2-pound] chicken)1 cup cubed seeded peeled cucumber (about 1 cucumber)1/3 cup fresh lemon juice (about 2 lemons)3/4 teaspoon salt2 tablespoons extravirgin olive oil2 teaspoons cumin seeds4 garlic cloves, sliced6 (6-inch) pitas"
4556,Cherry Limeade Slush,img19440.jpg,"2 cups lime-flavored sparkling water, chilled and divided1/2 cup frozen limeade concentrate1 (12-ounce) package frozen pitted dark sweet cherriesLime slices (optional)"
4557,Bacon Deviled Eggs,img01676.jpg,3 slices bacon (3 oz.)8 hard-cooked large eggs1/3 cup mayonnaise2 tablespoons thinly sliced green onions1 teaspoon prepared mustardSalt and pepperSalt and pepper
4558,Northern-Style Lasagna,img05991.jpg,0.50 oz. dried porcini mushrooms2 tbsp. extra-virgin olive oil3 large garlic cloves2 large carrots1 large onion0.50 lb. lean (90%) ground beef0.50 lb. ground pork0.50 lb. ground veal0.50 c. dry red wine1 can diced tomatoes0.50 tsp. salt4 tbsp. margarine or butter0.33 c. all-purpose flour0.50 tsp. ground black pepper0.50 tsp. salt0.25 tsp. ground nutmeg2.50 c. whole milk8 oz. fontina cheese0.50 c. freshly grated Parmesan cheese1 package oven-ready lasagna noodles
4559,Southern-style Catfish With Dirty Rice,img22961.jpg,"1/2 cup yellow cornmeal1 Tbsp. salt1/4 tsp. ground red pepper1 lb. catfish fillets*3/4 cup buttermilk1/2 cup all-purpose flour1/3 cup vegetable oil1 package Knorr® Cajun Sides™ - Dirty Rice, prepared according to package directions"
4560,Collard Greens,img07852.jpg,"6 bacon slices1/2 cup coconut milk1/4 cup soy sauce1 tablespoon grainy mustard3 tablespoons olive oil1 tablespoon unsalted butter4 cloves garlic, peeled and halved4 cups (about 2 bunches) collard greens, very thinly sliced4 cups (about 2 heads) bok choy, very thinly sliced"
4561,Seared Scallops with Lemon Orzo,img19299.jpg,"Cooking spray1/2 cup prechopped onion1 cup uncooked orzo (rice-shaped pasta)1 cup fat-free, less-sodium chicken broth1/2 cup dry white wine1/4 teaspoon dried thyme2 tablespoons chopped fresh chives2 tablespoons fresh lemon juice2 teaspoons olive oil1 1/2 pounds sea scallops1/4 teaspoon salt1/4 teaspoon black pepper"
4562,Shorty Shrimp Po'boys,img05693.jpg,"2 tablespoons low-fat buttermilk, divided1 tablespoon canola mayonnaise1 tablespoon water2 teaspoons fresh lemon juice1 1/2 teaspoons whole-grain mustard1/2 teaspoon ground red pepper16 medium shrimp, peeled and deveined (about 3/4 pound)1/4 cup yellow cornmealCooking spray1 (12-ounce) French bread baguette, cut crosswise into 4 pieces2 cups thinly sliced green leaf lettuce8 (1/4-inch-thick) tomato slices"
4563,Chili Con Carne,img15871.jpg,"1 14-oz can diced tomatoes2 teaspoons minced chipotle chiles in adobo4 slices bacon, chopped fine1 boneless beef chuck-eye roast (3 1/2 to 4 lb), trimmed & cut into 1-inch pieces1 onion, chopped fine1 jalapeno chile, seeded and chopped fine3 tablespoons chili powder1 1/2 teaspoons ground cumin1/2 teaspoon dried oregano4 garlic cloves, minced4 cups water1 tablespoon brown sugar2 tablespoons corn muffin mix (Jiffy, for example)"
4564,Brown Butter Raspberry Tart,img18349.jpg,"7 tablespoons unsalted butter, melted1/3 cup sugar1/4 teaspoon vanilla extract1 cup plus 1 tablespoon all purpose flourPinch of salt1/2 cup sugar2 large eggsPinch of salt1/4 cup all purpose flour1 teaspoon vanilla extract1/2 cup (1 stick) unsalted butter, diced2 6-ounce containers fresh raspberries"
4565,Roasted Kielbasa with Apples and Cabbage,img00312.jpg,"1 small red cabbage (about 1 1/2 pounds), cut into 1 1/2-inch-thick wedges2 small red onions, peeled and cut into 1-inch-thick wedges2 tablespoons extra-virgin olive oil5 tablespoons cider vinegar2 teaspoons caraway seedsCoarse salt and freshly ground pepperCoarse salt and freshly ground pepper3 small Gala apples (about 1 1/4 pounds), halved lengthwise and cored1 1/2 pounds smoked kielbasa, slashed 1/4-inch deep in a few placesWhole-grain mustard, for serving"
4566,"Zucchini, Squash, and Corn Casserole",img12096.jpg,"1 1/2 pounds yellow squash, cut into 1/4-inch-thick slices1 1/2 pounds zucchini, cut into 1/4-inch-thick slices1/4 cup butter, divided2 cups diced sweet onion2 garlic cloves, minced3 cups fresh corn kernels1 1/2 cups (6 oz.) freshly shredded white Cheddar cheese1/2 cup sour cream1/2 cup mayonnaise2 large eggs, lightly beaten2 teaspoons freshly ground black pepper1 teaspoon table salt1 1/2 cups soft, fresh breadcrumbs, divided1 cup freshly grated Asiago cheese, divided"
4567,Affogato allo Zabaglione,img21434.jpg,"1 pint premium vanilla, coffee, or chocolate ice cream or gelato1/2 to 1 cup hot, freshly brewed espresso4 egg yolks4 tablespoons granulated sugar4 tablespoons Moscato D'Asti or Marsala (optional)4 lady fingers (optional)Frangelico, Kahlua or liqueur of your choice (optional)Frangelico, Kahlua or liqueur of your choice (optional)Whipped cream (optional)Grated bittersweet chocolate (optional)"
4568,Thai Pumpkin Curry with Salmon and Shrimp,img13042.jpg,"2 tablespoons coconut oil or ghee1 small onion, diced3 cloves garlic, minced1 tablespoon freshly grated ginger1 13.5 – 14 ounce can full-fat organic coconut milk, reserving a tablespoon or two for swirling at the end3 tablespoons Thai red curry paste1 tablespoon fish sauce2 cups vegetable or fish stock (chicken would work as well)1 15-ounce can pumpkin puree (fresh puree works as well)1 small pumpkin, butternut squash or other squash, peeled and cut into bite-sized pieces1/2 lb green beans, trimmed and cut into 1-inch pieces1 pound wild caught salmon fillet, from sustainable sources, skinned and cut into large, bite-sized chunks1 pound peeled raw wild caught shrimp, from sustainable sources1 cup frozen peasjuice and zest of 1 lime, kaffir lime if you can find itsea salt, as neededred pepper flakes, for garnishfresh cilantro, for garnishbroccolired bell peppergreens, like kale, spinach, bok choy or swiss chardgreens, like kale, spinach, bok choy or swiss chardgreens, like kale, spinach, bok choy or swiss chard"
4569,Korean Cucumber Pickle,img01247.jpg,"1 tablespoon rice vinegar2 teaspoons soy sauce2 teaspoons sesame oil1/2 teaspoon saltPinch of cayenne pepper3 Israeli or Kirby cucumbers, peeled and thinly sliced (about 2 cups)1 scallion, white and light green parts, thinly sliced2 cloves garlic, crushed and peeled"
4570,Corn and Black Bean Enchiladas with Chipotle Stout Red Sauce,img11904.jpg,"2 tbs cornstarch2 tbs tomato paste½ cup tomato sauce1 chipotle chili in adobo, finely minced2 tbs adobo sauce½ tsp garlic powder½ tsp onion powder½ tsp salt¼ tsp cumin¾ cup stout2 large avocados½ tsp salt½ tsp pepper8-10 homemade or good quality corn tortillas1 can (425g) black beans, rinsed and drainedkernels from one ear of corn¼ cup cotija cheese (optional. Omit for vegan)¼ cup chopped cilantro"
4571,Spicy Tequila-Lime Fish Tacos,img16957.jpg,"4 tablespoons fresh lime juice3 tablespoons tequila1 tablespoon triple sec (optional)1 tablespoon cilantro, minced1 garlic clove, minced1/4 teaspoon chili powder3/4 teaspoon cumin1 jalapeno, minced1 pound white, flaky fish (mahimahi, tilapia, cod)8-12 corn tortillasqueso fresco or low-fat feta cheeseoptional garnishes: 1 avocado, thinly sliced; red onion, thinly sliced; shredded cabbage, black bean mash; lime wedges"
4572,Sweet and Sour Pork Noodles,img06465.jpg,"8 oz egg noodles4 oz pork, sliced into thin pieces2 tablespoons oil2 cloves garlic, minced4 oz bean sprouts, roots removed (optional)1/2 tablespoon oyster sauceSalt, to taste1/2 tablespoon soy sauce1/4 teaspoon sesame oil3 dashes white pepper1 teaspoon garlic chili sauce1/2 tablespoon sugar1 teaspoon vinegar"
4573,Olive Oil-Poached Mahimahi with Mediterranean Tomato Sauce,img27616.jpg,"2 1/2 cups olive oil6 plum tomatoes, halved1 fresh rosemary sprig4 (6-ounce) mahimahi steaks1 teaspoon kosher salt1/2 teaspoon freshly ground pepper, divided3/4 cup pitted kalamata olives, quartered1 tablespoon capers2 teaspoons chopped fresh rosemary1 teaspoon red wine vinegarGarnish: fresh rosemary sprigs"
4574,Italian Pizza Dough,img26939.jpg,3 cups flour2 tablespoons butter2 tablespoons olive oil¾ cup cool water1 (¼ ounce) envelope active dry yeast¼ cup warm water1 teaspoon salt1 tablespoon honey
4575,Vidalia Onion Tarte Tatin,img25107.jpg,"1 tablespoon unsalted butter2 teaspoons sugar9 to 11 small Vidalia or other sweet onions, peeled (about 2 1/2 pounds)1 leek, white part only, well washed1 tablespoon fresh thyme, or 1 teaspoon dried, plus more for garnishSalt and freshly ground black pepperSalt and freshly ground black pepper1 1/2 cups Homemade Chicken Stock Homemade Chicken Stock, or canned low-sodium chicken broth, skimmed of fat1 teaspoon balsamic vinegarAll-purpose flour, for dustingHerbed Pastry"
4576,Pumpkin Rice Pudding,img24692.jpg,"4 cups milk1 (15 ounce) can solid pack pumpkin3/4 cup sugar1 teaspoon ground cinnamon1/2 teaspoon salt1/2 teaspoon ground ginger1/4 teaspoon ground cloves2 eggs, beaten3 cups cooked rice1/2 teaspoon vanilla extractvanilla ice cream (optional)"
4577,Salmon with Spicy Cucumber Salad and Peanuts,img07652.jpg,"4 cups sliced seeded peeled cucumber (about 2 large)1/4 cup seasoned rice vinegar2 tablespoons chopped fresh parsley2 teaspoons sugar1/2 teaspoon crushed red pepper1/2 teaspoon salt, dividedCooking spray1/4 teaspoon black pepper4 (6-ounce) salmon fillets4 teaspoons chopped unsalted, dry-roasted peanuts"
4578,Meatball Pizzas,img00451.jpg,"2 tsp. active dry yeast1 tsp. sugar1 cup warm water (105º to 110ºF)2 cups bread flour, plus more for dusting1 1/2 tsp. kosher salt1 Tbs. olive oil, plus more for coating bowl1/2 cup fresh bread crumbs2 Tbs. milk1/2 lb. ground beef1/2 lb. ground pork6 Tbs. meatball starter1 egg, lightly beaten1 Tbs. olive oil1 1/2 cups prepared tomato sauce3 cups shredded mozzarella cheese1/3 cup julienned fresh basil1 1/2 Tbs. fresh oregano leaves1/2 cup grated Parmigiano-Reggiano cheese"
4579,Avocado Citrus Salad,img18966.jpg,"1 grapefruit, peel and pith removed1 large navel orange, peel and pith removed3 ounces baby arugula (3 cups)2 avocados, sliced2 radishes, trimmed and thinly sliced2 tablespoons extra-virgin olive oil2 scallions (white and light-green parts only), thinly slicedCoarse salt and ground pepperCoarse salt and ground pepper"
4580,Pigs in a Blanket Bites,img13637.jpg,"1 sheet puff pastry (1/2 of a 17.3 oz package)all purpose flour, for rolling out1 large egg1 tablespoon water18 ounces fully cooked andouille sausage (6 sausages)2 tablespoons yellow mustard seeds2 tablespoons fine cornmealCreole mustard, for serving"
4581,Curried Pumpkin Soup,img26283.jpg,"2 tablespoons butter or margarine1 (8-ounce) package sliced fresh mushrooms1/2 cup chopped onion2 tablespoons all-purpose flour1 tablespoon curry powder3 cups chicken broth2 cups canned pumpkin1 tablespoon honey1/2 teaspoon salt1/4 teaspoon ground nutmeg1/4 teaspoon pepper1 (12-ounce) can evaporated milkGarnishes: sour cream, chopped fresh chivesGarnishes: sour cream, chopped fresh chives"
4582,Easy Chickpea Curry,img18705.jpg,"1 cup long-grain white rice2 teaspoons extra-virgin olive oil1 large yellow onion, diced medium3 garlic cloves, minced1 tablespoon minced peeled fresh ginger4 teaspoons curry powder2 cans (15.5 ounces each) chickpeas, rinsed and drainedReserved roasted tomatoes (from Cauliflower Steaks with Roasted Pepper and Tomato Salad)Reserved roasted cauliflower (from Cauliflower Steaks with Roasted Pepper and Tomato Salad)2 1/2 ounces baby spinach (2 1/2 cups)1 tablespoon chopped fresh cilantroCoarse salt"
4583,Chinese-Style Braised Oxtails with Baby Bok Choy,img26767.jpg,"4 lb. oxtails, most external fat trimmed4 lb. oxtails, most external fat trimmed2 cups homemade beef stock, canned low-sodium chicken broth, or water2 whole star anise6 1/4-inch rounds fresh ginger2 cups halved and sliced onions8 garlic cloves, sliced1/2 cup soy sauce3 Tbs. dark brown sugar1 Tbs. Chinese brown bean paste (also called ground bean paste)12 baby bok choy, washed1/2 cup thinly sliced scallions (white and light green parts)Steamed rice (I use jasmine rice), for serving"
4584,Oh So Easy Enchiladas,img04072.jpg,1 pound of ground beef (You can also use Turkey)1 14 oz. can of Chili with beans1 sliced Tomato (If not in season use can of diced tomato’s)1 can of red enchilada sauceLarge Burrito Size Tortillas3 cups of grated cheddar
4585,Salmon with Cucumber-Radish Relish,img23247.jpg,"1 side of salmon (about 2 1/2 pounds; preferably wild), skinned1 tablespoon extra-virgin olive oilCoarse salt and freshly ground pepperCoarse salt and freshly ground pepper1/4 cup diced radish1/2 cup diced, peeled English cucumber1 tablespoon prepared horseradish3 tablespoons thinly sliced scallions (about 2)"
4586,Bittersweet Chocolate Mousse à l'Orange,img12517.jpg,"1/2 cup sugar7 tablespoons unsweetened cocoa2 tablespoons Grand Marnier (orange-flavored liqueur)1 teaspoon grated orange rind1/2 teaspoon vanilla extractDash of salt2 (12.3-ounce) packages reduced-fat silken tofu, drained3 ounces bittersweet chocolate, chopped3 oranges, peeled and sectioned"
4587,Swordfish with Cilantro-Lime Cream,img13675.jpg,"About 1 pound swordfish steaks (3/4 in. thick)2 to 3 tablespoons Italian-style bread crumbs2 tablespoons butter or margarine2 tablespoons minced green onion2 tablespoons minced fresh cilantro, plus a few sprigs2 tablespoons lime juice3 tablespoons whipping creamLime wedges"
4588,Three-Berry Pie with Vanilla Cream,img12802.jpg,"1 cup granulated sugar3 tablespoons cornstarch2 tablespoons quick-cooking tapioca1/4 teaspoon salt3 cups fresh blackberries (3/4 to 1 pound)2 cups fresh raspberries (1/2 to 3/4 pound)2 cups fresh blueberries (1/2 to 3/4 pound)Pastry dough1 large egg, lightly beaten1 tablespoon sanding or granulated sugar"
4589,Blueberry-Passion Fruit Smoothie,img14905.jpg,"1 cup plain fat-free yogurt1/2 cup passion fruit nectar1/2 cup ice cubes1 1/2 teaspoons toasted wheat germ2 teaspoons honey1 (12-ounce) bag frozen blueberries1 ripe banana, cut into 4 pieces"
4590,Shrimp and Pancetta on Polenta,img21730.jpg,"1/2 cup instant polenta1/4 pound pancetta, chopped2 garlic cloves, minced1/4 teaspoon hot red pepper flakes3 tablespoons extra-virgin olive oil, divided1 (14-ounces) can diced tomatoes in juice1 pound cleaned large shrimp1 tablespoon chopped flat-leaf parsley"
4591,Lamb Madras,img02138.jpg,"400-600g leg of lamb, trimmed and chopped2 tbsp coriander seeds2 tsp fenugreek seeds1 tsp mustard seeds1 tsp poppy seeds1 tsp cumin seeds1 tsp black peppercorns½ tsp fennel seeds1 cassia stick (about 7cm long)5 whole cloves2 tbsp turmeric1 tsp red chilli powder1 tsp salt or to taste3 tsp vegetable oil1 tsp black mustard seeds10-12 fresh curry leaves1 onion, finely diced1 green chilli, finely chopped (2 for more heat)2 cm ginger, grated2 cloves garlic, finely chopped400g/ 1 tin plum tomatoes2 tsp tamarind pulp1 tsp hot chilli powderHandful fresh coriander"
4592,Pecan Pie,img04093.jpg,"1 1/2 cups flour1/3 cup plus 1 tablespoon vegetable oil3 tablespoons milk1/2 teaspoon salt3 tablespoons unsalted butter, melted3/4 cup sugar3/4 cup dark corn syrup3 large eggs2 tablespoons plus 1-1/4 teaspoons pure vanilla extract1 1/2 cups coarsely chopped pecans (about 6 ounces)1 cup heavy cream, chilled"
4593,"Asparagus, Green Onion, Cucumber, and Herb Salad",img23974.jpg,"3 tablespoons fresh lemon juice1 tablespoon red wine vinegar1 teaspoon Dijon mustard1 teaspoon coarse kosher salt1/2 teaspoon freshly ground black pepper3/4 cup extra-virgin olive oil3 pounds medium asparagus, trimmed4 cups thinly sliced green onions3 cups 1/4-inch cubes peeled seeded Kirby or English hothouse cucumbers1 tablespoon chopped fresh Italian parsley1 tablespoon chopped fresh chervil1 tablespoon chopped fresh chives1 tablespoon chopped fresh mint2 teaspoons chopped fresh tarragon"
4594,Pan-Roasted Vegetables,img27401.jpg,"5 cups thinly sliced onion (about 1 large)1 cup red bell pepper, cut into 1/8-inch strips1 cup green bell pepper, cut into 1/8-inch strips1 teaspoon olive oil1/2 teaspoon salt1/4 teaspoon fennel seeds2 tablespoons chopped fresh cilantro"
4595,Applewood Smoked Sausage Stew with Roasted Potatoes,img27465.jpg,"1 medium size onion, chopped small, about 1 cup14 ounces applewood smoked sausage, sliced as thinly as possible5-6 medium size carrots, sliced very thin, about 2 cups3 stalks celery, sliced thin, about 1 cup5-6 cups chicken broth4 cups roasted red potatoes, chopped into 1/2"" pieces *1 teaspoon kosher salt, adjust to taste depending on broth used1/4 - 3/4 teaspoon red pepper flakes"
4596,Roasted Vegetable Lasagna,img18048.jpg,"1 medium eggplant. peeled and cut into 1/4-inch slices1/2 pound medium fresh mushrooms, cut into 1/4 inch slices3 small zucchini, cut lengthwise into 1/4-inch slices2 sweet red pepper, cut lengthwise into 6 pieces3 tablespoons olive oil1 garlic clove, minced1 teaspoon salt1/2 teaspoon pepper1 carton (15 ounces) reduced-fat ricotta cheese1/4 cup grated Parmesan cheese1/4 cup egg substitute1 jar (26 ounces) chunky meatless spaghetti sauce12 no-cook lasagna noodles2 cups (8 ounces) shredded part-skim mozzarella cheese3 tablespoons minced fresh basil"
4597,Jeff Koehler's Moroccan Grilled Lamb Kefta Brochettes,img02119.jpg,"1 1/2 pounds ground lamb or beef (or a combination)1/4 cup loosely packed chopped parsley1/2 cup loosely packed chopped cilantro1 tablespoon chopped fresh mint (optional)1 tablespoon sweet paprika1 teaspoon ground cumin1 teaspoon ground cinnamon1/2 teaspoon ground mace, or 1/8 teaspoon ground nutmeg1/2 teaspoon ground mace, or 1/8 teaspoon ground nutmeg1/2 teaspoon ground mace, or 1/8 teaspoon ground nutmeg1/8 teaspoon cayenne, or more to taste1 tablespoon salt1 medium red onion, gratedolive oil as needed"
4598,"Three Peas with Leeks, Mint, and Cream",img02443.jpg,"8 ounces sugar snap peas (see notes)4 ounces snow peas (see notes)1 cup shelled fresh peas (see notes and1 leek (8 oz.), white and pale green parts only, halved lengthwise2 tablespoons butter1/2 cup whipping creamSalt and pepperSalt and pepper1/4 cup slivered fresh mint leaves"
4599,Beef Taco Skillet,img27121.jpg,"1 pound ground beef1 can (10 3/4 ounces) Campbell's® Condensed Tomato Soup (Regular or Healthy Request®)1/2 cup Pace® Picante Sauce1/2 cup water6 flour tortillas (6-inch), cut into 1-inch pieces1/2 cup shredded Cheddar cheese"
4600,Patty Pan Squash Stuffed with Cajun White Beans,img00648.jpg,"4 medium-sized patty pan squash1 small onion, chopped fine1 stalk celery, chopped fine1/2 bell pepper, chopped fine2 cloves minced garlic1 tsp. thyme1/8 tsp. cayenne1/8 tsp. black pepper1/2 tsp. oregano1/2 tsp. basil1/2 tsp. fennel seed1/4 tsp. rubbed sage1/2 tsp. salt (optional)1 can (15 ounces) great northern beans (or other white beans), rinsed and drained"
4601,Red Sesame Chicken,img14489.jpg,chickenchili pastebrown sugarsoy saucesesame oilsesame seeds
4602,Versatile Crêpes,img20258.jpg,"1 3/4 to 2 1/4 cups /420 to 540 ml whole milk4 large eggs1/2 teaspoon kosher salt1 1/2 cups/190 grams all-purpose flour6 tablespoons/85 grams unsalted butter, melted (preferably brown butter; see below), plus regular unsalted butter for the pan"
4603,Saffron Risotto with Butternut Squash,img22474.jpg,"1 butternut squash (2 pounds)2 tablespoons olive oilKosher saltFreshly ground black pepper6 cups chicken stock, preferably homemade6 tablespoons (3/4 stick) unsalted butter2 ounces pancetta, diced1/2 cup minced shallots (2 large)1 1/2 cups Arborio rice (10 ounces)1/2 cup dry white wine1 teaspoon saffron threads1 cup freshly grated Parmesan cheese"
4604,Sardinian pasta shells with Italian sausage and ragu,img16974.jpg,"4 tablespoons extra virgin olive oil1 celery stick, finely chopped1 onion, peeled and finely chopped1 carrot, peeled and finely chopped1 tablespoon chopped fresh rosemary400g coarse, Italian-style pork sausages, skin removed2 tablespoons tomato puree2 x 400g tins of chopped tomatoes500g home-made Sardinian pasta shells (see page 42)10 fresh basil leaves, shredded80g freshly grated pecorino sardoSalt and freshly ground black pepperSalt and freshly ground black pepper"
4605,Quick Shrimp Pad Thai,img00984.jpg,"8 ounces pad thai noodles, preferably A Taste of Thai or Thai Kitchen brands2 tablespoons Asian fish sauce3 tablespoons light brown sugar1/4 cup fresh lime juice, plus wedges for serving2 Thai bird chiles or 1 serrano with seeds, stemmed and thinly sliced1/4 cup plus 1 tablespoon canola oil3 (1 cup) large shallots, thinly sliced3 large garlic cloves, minced12 ounces shelled and deveined medium shrimp2 large eggs, beaten4 scallions, thinly slicedRoasted peanuts, chopped cilantro and bean sprouts, for servingRoasted peanuts, chopped cilantro and bean sprouts, for servingRoasted peanuts, chopped cilantro and bean sprouts, for serving"
